95,125,90,64,71,125,0
106,135,102,64,62,135,0
110,136,106,64,56,136,0
108,136,106,62,56,136,0
106,134,104,62,57,134,0
101,131,102,59,58,131,0
100,131,102,58,60,131,0
100,131,102,58,60,131,0
95,129,99,56,67,129,0
93,129,99,55,71,129,0
92,127,100,53,70,127,0
86,127,99,50,82,127,0
85,132,100,50,91,132,0
85,135,101,50,94,135,0
95,147,110,51,90,147,0
98,153,114,51,92,153,0
106,159,119,53,85,159,0
58,66,106,5,115,106,0
48,52,105,2,138,105,0
47,47,107,0,143,107,0
42,41,103,0,154,103,0
40,41,99,1,152,99,0
46,49,100,2,138,100,0
64,72,89,10,72,89,0
74,86,88,26,41,88,0
77,90,88,35,37,90,0
87,103,92,51,40,103,0
91,109,96,52,42,109,0
103,124,102,61,45,124,0
108,130,106,63,47,130,0
119,145,115,64,53,145,0
128,157,124,64,54,157,0
137,164,131,65,51,164,0
143,172,139,64,49,172,0
143,172,139,64,49,172,0
142,173,140,62,49,173,0
141,172,139,62,49,172,0
140,171,138,62,49,171,0
138,167,134,64,50,167,0
132,164,129,63,54,164,0
130,162,127,63,55,162,0
121,157,121,60,58,157,0
110,152,111,59,70,152,0
105,147,106,59,73,147,0
98,143,100,59,80,143,0
95,141,95,60,83,141,0
92,135,92,60,81,135,0
85,125,83,61,86,125,0
52,65,51,62,55,65,0
50,57,50,60,31,57,0
52,55,53,50,14,55,0
57,63,62,35,24,63,0
58,61,65,13,27,65,0
70,73,81,8,35,81,0
67,72,73,25,21,73,0
71,75,70,66,17,75,0
70,74,69,66,17,74,0
59,63,58,66,20,63,0
41,44,42,50,17,44,0
28,36,29,56,57,36,0
21,32,24,52,88,32,0
21,32,24,52,88,32,0
12,22,16,48,116,22,0
8,15,12,43,119,15,0
117,181,145,47,90,181,0
115,179,143,47,91,179,0
111,180,137,49,98,180,0
110,173,129,51,93,173,0
96,158,118,49,100,158,0
93,153,113,50,100,153,0
90,136,100,53,86,136,0
90,134,98,55,84,134,0
90,118,99,50,61,118,0
92,115,100,50,51,115,0
87,114,98,48,60,114,0
85,117,100,46,70,117,0
85,119,102,45,73,119,0
86,122,105,44,75,122,0
82,128,105,45,92,128,0
82,130,104,46,94,130,0
80,134,105,46,103,134,0
77,134,103,46,108,134,0
77,134,103,46,108,134,0
74,135,101,47,115,135,0
74,135,101,47,115,135,0
68,132,96,47,124,132,0
64,131,94,47,130,131,0
57,100,67,53,110,100,0
58,100,65,55,107,100,0
56,98,63,55,109,98,0
61,98,66,56,96,98,0
64,102,72,54,95,102,0
68,109,78,53,96,109,0
65,106,75,53,99,106,0
68,110,79,52,97,110,0
65,106,78,50,99,106,0
68,110,79,52,97,110,0
73,114,86,50,92,114,0
68,109,81,50,96,109,0
67,108,80,50,97,108,0
65,106,78,50,99,106,0
71,113,82,52,95,113,0
110,142,118,53,57,142,0
104,143,118,49,70,143,0
113,149,127,48,62,149,0
121,157,135,48,58,157,0
61,82,74,41,65,82,0
63,87,69,53,70,87,0
92,132,104,51,77,132,0
76,114,86,52,85,114,0
73,108,82,52,83,108,0
13,12,78,0,216,78,0
14,14,78,0,209,78,0
11,12,73,0,217,73,0
9,10,71,0,223,71,0
8,9,70,0,226,70,0
7,8,69,0,229,69,0
11,10,74,0,221,74,0
9,10,68,1,221,68,0
12,15,66,2,209,66,0
12,13,64,1,207,64,0
29,31,31,30,16,31,0
20,22,23,20,33,23,0
18,20,21,20,36,21,0
14,16,17,20,45,17,0
12,14,15,20,51,15,0
12,14,15,20,51,15,0
12,14,15,20,51,15,0
7,9,10,20,77,10,0
4,6,7,20,109,7,0
6,11,10,36,116,11,0
11,16,15,36,80,16,0
15,20,18,42,64,20,0
15,22,17,51,81,22,0
12,13,69,1,211,69,1
12,13,69,1,211,69,1
9,10,68,1,221,68,1
8,9,70,0,226,70,1
10,11,72,0,220,72,1
10,11,72,0,220,72,1
11,12,73,0,217,73,1
14,14,78,0,209,78,1
15,15,79,0,207,79,1
15,15,79,0,207,79,1
14,13,79,0,213,79,1
15,14,82,0,211,82,1
14,13,81,0,214,81,1
14,13,81,0,214,81,1
16,15,83,0,209,83,1
17,15,85,179,210,85,1
18,14,86,178,213,86,1
12,16,65,2,208,65,1
13,17,66,2,205,66,1
12,13,63,1,206,63,1
11,12,62,1,210,62,1
9,10,61,1,217,61,1
12,16,65,2,208,65,1
12,16,65,2,208,65,1
11,15,64,2,211,64,1
10,13,64,2,215,64,1
10,14,65,2,216,65,1
10,14,65,2,216,65,1
10,14,65,2,216,65,1
10,14,65,2,216,65,1
9,13,66,2,220,66,1
8,12,65,2,224,65,1
6,10,63,2,231,63,1
10,13,68,2,218,68,1
9,12,67,2,221,67,1
9,12,67,2,221,67,1
10,11,71,0,219,71,1
9,10,71,0,223,71,1
11,12,73,0,217,73,1
12,12,76,0,215,76,1
8,12,77,2,229,77,1
8,9,77,0,229,77,1
10,11,79,0,223,79,1
12,10,80,179,223,80,1
11,10,82,0,224,82,1
13,12,84,0,219,84,1
10,11,85,0,225,85,1
5,6,86,0,240,86,1
6,7,95,0,239,95,1
169,122,215,165,110,215,1
120,84,192,170,143,192,1
64,46,169,176,186,169,1
33,21,157,177,221,157,1
22,12,149,178,234,149,1
20,13,148,178,233,148,1
24,14,151,178,231,151,1
24,13,153,178,233,153,1
22,12,148,178,234,148,1
8,2,143,179,251,143,1
11,4,149,179,248,149,1
2,1,141,0,253,141,1
192,138,237,164,107,237,1
194,141,234,163,101,234,1
215,161,244,160,87,244,1
223,167,242,158,79,242,1
239,190,246,154,58,246,1
238,190,249,156,60,249,1
219,170,238,158,73,238,1
182,136,225,164,101,225,1
76,54,180,175,179,180,1
59,41,172,176,194,172,1
36,22,147,177,217,147,1
34,20,145,177,220,145,1
24,16,140,178,226,140,1
15,10,133,179,236,133,1
16,11,134,179,234,134,1
17,12,135,179,232,135,1
13,9,134,179,238,134,1
13,10,133,179,236,133,1
16,11,132,179,234,132,1
19,13,130,178,229,130,1
25,17,134,178,223,134,1
36,26,140,177,208,140,1
19,12,139,178,233,139,1
15,9,140,179,239,140,1
13,7,138,179,242,138,1
11,6,135,179,244,135,1
8,2,133,179,251,133,1
27,17,131,177,222,131,1
22,13,129,178,229,129,1
19,12,127,178,231,127,1
11,8,118,179,238,118,1
15,10,119,179,234,119,1
12,7,116,179,240,116,1
8,5,115,179,244,115,1
1,4,109,1,253,109,1
3,4,108,0,248,108,1
3,3,103,0,248,103,1
6,2,103,179,250,103,1
6,2,103,179,250,103,1
4,4,104,0,245,104,1
3,2,105,0,250,105,1
3,2,106,0,250,106,1
2,1,105,0,253,105,1
2,3,61,1,247,61,1
2,3,59,1,246,59,1
2,4,58,1,246,58,1
1,2,58,1,251,58,1
0,3,47,2,255,47,1
0,3,47,2,255,47,1
0,3,47,2,255,47,1
0,3,47,2,255,47,1
1,5,46,3,249,46,1
1,7,44,4,249,44,1
1,8,41,5,249,41,1
1,8,41,5,249,41,1
3,7,42,3,237,42,1
2,8,45,4,244,45,1
3,8,39,4,235,39,1
3,8,39,4,235,39,1
3,8,39,4,235,39,1
2,6,41,3,243,41,1
2,7,40,4,242,40,1
5,12,39,6,222,39,1
4,11,38,6,228,38,1
16,24,47,8,168,47,1
18,29,49,11,161,49,1
18,30,48,12,159,48,1
6,22,35,17,211,35,1
5,21,34,17,218,34,1
4,18,30,16,221,30,1
3,17,29,16,229,29,1
5,20,29,19,211,29,1
4,19,28,19,219,28,1
1,20,25,24,245,25,1
1,19,26,22,245,26,1
4,21,30,20,221,30,1
3,21,32,19,231,32,1
6,23,36,17,212,36,1
7,24,37,17,207,37,1
4,20,36,15,227,36,1
3,20,33,17,232,33,1
4,20,36,15,227,36,1
4,20,36,15,227,36,1
5,20,36,15,220,36,1
9,21,39,12,196,39,1
6,15,35,9,211,35,1
6,15,35,9,211,35,1
5,15,39,9,222,39,1
4,14,38,9,228,38,1
3,13,37,9,234,37,1
5,14,41,7,224,41,1
6,15,42,7,219,42,1
5,14,41,7,224,41,1
5,14,41,7,224,41,1
6,16,40,9,217,40,1
7,17,41,9,211,41,1
6,16,40,9,217,40,1
5,16,38,10,221,38,1
5,16,38,10,221,38,1
5,16,38,10,221,38,1
12,24,42,12,182,42,1
13,25,43,12,178,43,1
19,31,49,12,156,49,1
20,33,49,13,151,49,1
4,19,35,15,226,35,1
3,16,38,11,235,38,1
0,11,33,10,255,33,1
0,11,33,10,255,33,1
5,16,38,10,221,38,1
3,14,36,10,234,36,1
5,9,38,4,221,38,1
5,9,37,4,221,37,1
3,10,37,6,234,37,1
5,15,39,9,222,39,1
6,17,39,10,216,39,1
7,17,41,9,211,41,1
5,15,39,9,222,39,1
9,19,43,9,202,43,1
8,18,42,9,206,42,1
6,15,42,7,219,42,1
6,15,42,7,219,42,1
7,17,41,9,211,41,1
9,20,40,11,198,40,1
8,19,39,11,203,39,1
7,18,38,11,208,38,1
7,18,38,11,208,38,1
4,14,38,9,228,38,1
6,16,40,9,217,40,1
4,13,40,7,230,40,1
5,14,41,7,224,41,1
7,16,43,7,213,43,1
7,17,41,9,211,41,1
5,14,41,7,224,41,1
5,14,41,7,224,41,1
6,14,43,6,219,43,1
8,16,46,6,211,46,1
4,13,46,6,233,46,1
3,13,47,7,239,47,1
3,11,51,5,240,51,1
0,8,52,5,255,52,1
0,9,53,5,255,53,1
0,5,52,3,255,52,1
2,7,56,3,246,56,1
12,16,64,2,207,64,1
8,13,62,3,222,62,1
8,12,63,2,223,63,1
6,10,63,2,231,63,1
8,12,65,2,224,65,1
7,8,68,0,229,68,1
1,3,68,1,251,68,1
2,2,72,0,248,72,1
3,2,74,0,248,74,1
1,3,74,1,252,74,1
0,1,75,0,255,75,1
3,5,76,1,245,76,1
4,5,79,0,242,79,1
4,1,86,179,252,86,1
2,2,86,0,249,86,1
3,3,87,0,246,87,1
2,0,89,179,255,89,1
6,4,93,179,244,93,1
4,4,94,0,244,94,1
4,4,94,0,244,94,1
1,2,92,0,252,92,1
2,2,96,0,250,96,1
2,3,94,0,250,94,1
3,3,97,0,247,97,1
2,2,92,0,249,92,1
0,1,87,0,255,87,1
0,1,89,0,255,89,1
1,0,86,0,255,86,1
5,2,87,179,249,87,1
11,5,86,178,240,86,1
11,8,88,179,232,88,1
7,4,83,179,243,83,1
7,8,76,0,232,76,1
3,4,72,0,244,72,1
4,3,71,0,244,71,1
5,4,72,0,241,72,1
3,2,70,0,248,70,1
4,2,72,179,248,72,1
3,1,71,179,251,71,1
2,0,70,179,255,70,1
1,0,72,0,255,72,1
1,0,72,0,255,72,1
0,0,76,0,255,76,1
0,0,78,0,255,78,1
0,0,80,0,255,80,1
0,0,81,0,255,81,1
0,0,84,0,255,84,1
0,1,85,0,255,85,1
0,1,85,0,255,85,1
0,1,87,0,255,87,1
3,4,92,0,247,92,1
7,5,94,179,241,94,1
27,18,104,177,211,104,1
24,15,102,177,218,102,1
3,1,91,179,252,91,1
5,1,96,179,252,96,1
3,1,97,179,252,97,1
1,0,96,0,255,96,1
9,6,105,179,240,105,1
12,6,107,178,241,107,1
9,5,108,179,243,108,1
9,5,111,179,244,111,1
10,8,114,179,237,114,1
10,9,119,0,236,119,1
10,9,119,0,236,119,1
13,10,120,179,234,120,1
15,9,122,178,236,122,1
16,10,123,178,234,123,1
18,10,124,178,234,124,1
22,12,126,177,231,126,1
23,13,127,177,229,127,1
21,11,125,177,233,125,1
21,12,123,178,230,123,1
40,21,78,170,186,78,1
32,14,73,171,206,73,1
35,16,73,170,199,73,1
33,13,66,169,205,66,1
37,15,67,167,198,67,1
41,18,63,165,182,63,1
37,15,63,166,194,63,1
34,14,61,167,196,61,1
49,29,52,154,113,52,1
49,28,50,151,112,50,1
44,24,53,159,140,53,1
28,13,51,168,190,51,1
5,2,52,178,245,52,1
4,3,53,179,241,53,1
1,1,55,0,250,55,1
2,0,59,179,255,59,1
3,0,56,178,255,56,1
2,1,57,179,251,57,1
0,0,61,0,255,61,1
1,2,63,0,251,63,1
1,1,61,0,251,61,1
2,3,64,0,247,64,1
2,3,64,0,247,64,1
1,0,69,0,255,69,1
2,0,71,179,255,71,1
2,1,75,0,252,75,1
0,0,88,0,255,88,1
2,0,100,179,255,100,1
0,0,104,0,255,104,1
1,1,107,0,253,107,1
34,19,171,177,227,171,1
41,26,177,177,218,177,1
55,34,180,176,207,180,1
64,39,183,175,201,183,1
71,45,187,175,194,187,1
80,53,193,174,185,193,1
92,60,191,173,175,191,1
98,61,193,172,174,193,1
100,62,192,171,173,192,1
110,66,196,170,169,196,1
122,74,202,169,162,202,1
134,84,208,168,152,208,1
141,87,210,167,149,210,1
144,90,209,166,145,209,1
144,90,209,166,145,209,1
152,96,215,166,141,215,1
154,98,217,166,140,217,1
147,94,215,167,144,215,1
145,92,213,167,145,213,1
144,90,209,166,145,209,1
135,85,209,168,151,209,1
152,99,220,167,140,220,1
139,92,208,168,142,208,1
148,99,215,167,138,215,1
157,103,224,167,138,224,1
161,104,227,166,138,227,1
127,80,203,169,155,203,1
25,15,139,178,227,139,1
20,10,146,178,238,146,1
25,14,154,178,232,154,1
24,14,151,178,231,151,1
17,8,149,178,241,149,1
11,3,144,178,250,144,1
12,3,144,178,250,144,1
19,8,148,178,241,148,1
29,18,158,178,226,158,1
21,9,151,177,240,151,1
38,20,157,176,223,157,1
26,13,145,177,232,145,1
25,13,143,177,232,143,1
25,15,145,178,229,145,1
25,17,148,178,226,148,1
24,16,147,178,227,147,1
18,12,143,179,234,143,1
14,7,141,178,242,141,1
17,10,144,178,237,144,1
20,11,145,178,236,145,1
13,3,139,178,249,139,1
22,9,141,177,239,141,1
30,17,149,177,226,149,1
39,25,156,177,214,156,1
144,101,216,169,136,216,1
142,101,216,169,136,216,1
150,107,220,169,131,220,1
167,117,225,166,122,225,1
182,128,227,164,111,227,1
202,150,233,161,91,233,1
219,160,240,158,85,240,1
192,139,226,162,98,226,1
192,139,219,160,93,219,1
180,130,218,163,103,218,1
121,85,199,171,146,199,1
89,60,183,173,171,183,1
80,53,180,174,180,180,1
77,52,180,174,181,180,1
51,32,141,175,197,141,1
52,33,142,175,196,142,1
49,33,141,176,195,141,1
42,26,138,176,207,138,1
23,11,129,177,233,129,1
29,17,135,177,223,135,1
30,20,127,177,215,127,1
28,18,125,177,218,125,1
22,17,126,179,221,126,1
16,14,127,179,227,127,1
19,14,129,179,227,129,1
17,9,123,178,236,123,1
17,13,126,179,229,126,1
14,12,125,179,231,125,1
13,9,122,179,236,122,1
12,9,119,179,236,119,1
13,10,120,179,234,120,1
11,8,117,179,238,117,1
11,9,115,179,235,115,1
11,7,112,179,239,112,1
10,7,110,179,239,110,1
9,7,107,179,238,107,1
7,7,107,0,238,107,1
7,8,106,0,238,106,1
5,6,104,0,243,104,1
4,5,103,0,245,103,1
5,5,105,0,243,105,1
4,5,103,0,245,103,1
6,7,81,0,236,81,1
5,6,80,0,239,80,1
7,9,80,1,233,80,1
5,5,75,0,238,75,1
8,8,78,0,229,78,1
9,9,79,0,226,79,1
15,13,83,179,215,83,1
7,6,78,0,235,78,1
8,7,81,0,233,81,1
5,4,78,0,242,78,1
8,6,82,179,236,82,1
4,1,80,179,252,80,1
3,2,76,0,248,76,1
0,1,75,0,255,75,1
1,1,77,0,252,77,1
